============================================================
[START] 2026-03-19 13:57:21 worker=2 gpu=3 cfg=config/base_hpo3_reconst_11.yaml mode=full
============================================================
[INFO] CUDA_VISIBLE_DEVICES=3
[INFO] MODE=full
[INFO] BASE_CFG=config/base_hpo3_reconst_11.yaml
[INFO] device: cuda
[INFO] visible GPUs: 0
[INFO] device: cuda
[INFO] pretrain mode: reconstruction
[INFO] save_dir: runs/hpo_stage1c_reconst/pretrain/pohang_hpo3_reconst_L6_D128_BP5_60
[INFO] model params: 19,688,513
[Epoch 001/150] loss=5.823381 | best=5.823381 (epoch 1) | time=38.9s
[Epoch 098/100] train_loss=0.056081 | val_loss=0.361063 | val_acc=0.9100 | best_metric=0.9654 (epoch 29) | time=11.2s
[Epoch 099/100] train_loss=0.041849 | val_loss=0.354690 | val_acc=0.9170 | best_metric=0.9654 (epoch 29) | time=9.9s
[Epoch 100/100] train_loss=0.047291 | val_loss=0.360370 | val_acc=0.9170 | best_metric=0.9654 (epoch 29) | time=12.1s
[DONE] finetune finished in 18.64 min
[DONE] best metric = 0.965398 at epoch 29
/home/ted1204/MS_Detection/src/training/trainer_test.py:469: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  ckpt = torch.load(ckpt_path, map_location="cpu")
[INFO] device: cuda
[INFO] visible GPUs: 0
[INFO] device: cuda
[INFO] save_dir: runs/hpo_stage1c_reconst/test/pohang_hpo3_reconst_L6_D128_BP5_60
[INFO] loaded finetuned model from: runs/hpo_stage1c_reconst/finetune/pohang_hpo3_reconst_L6_D128_BP5_60/best.pt
[INFO] load missing keys   : 0
[INFO] load unexpected keys: 0
[INFO] saved val predictions: runs/hpo_stage1c_reconst/test/pohang_hpo3_reconst_L6_D128_BP5_60/val_predictions.csv
[INFO] saved val threshold summary: runs/hpo_stage1c_reconst/test/pohang_hpo3_reconst_L6_D128_BP5_60/val_threshold_summary.json
[INFO] selected threshold from val: 7.541126
[INFO] saved test predictions: runs/hpo_stage1c_reconst/test/pohang_hpo3_reconst_L6_D128_BP5_60/test_predictions.csv
[INFO] saved test metrics    : runs/hpo_stage1c_reconst/test/pohang_hpo3_reconst_L6_D128_BP5_60/test_metrics_fixed_threshold.json
{
  "acc": 0.8571428571428571,
  "precision": 0.865546218487395,
  "recall": 0.7984496124031008,
  "f1": 0.8306451612903225,
  "tp": 103,
  "tn": 149,
  "fp": 16,
  "fn": 26,
  "threshold": 7.541126251220703
}
[WARN] json not found: runs/hpo_stage1c_reconst/test/pohang_hpo3_reconst_L6_D128_BP5_60/metrics.json
[DONE] pred_csv : runs/hpo_stage1c_reconst/test/pohang_hpo3_reconst_L6_D128_BP5_60/test_predictions.csv
[DONE] out_dir  : runs/hpo_stage1c_reconst/test/pohang_hpo3_reconst_L6_D128_BP5_60/analysis
[DONE] run_hpo3_reconst.sh finished.
[WORKER-2] finished cfg=config/base_hpo3_reconst_11.yaml status=0
